Id;País;ano;Quantidade (Kg)
63;Tunísia;1984;0
64;Turquia;1984;0
65;Ucrânia;1984;0
66;Uruguai;1984;0
67;Não consta na tabela;1984;0
68;Não declarados;1984;0
69;Outros;1984;34499
1;Africa do Sul;1985;0
2;Alemanha;1985;1069717
3;Argélia;1985;0
4;Arábia Saudita;1985;0
5;Argentina;1985;114570
6;Armênia;1985;0
7;Austrália;1985;0
8;Áustria;1985;11830
9;Bermudas;1985;0
10;Bélgica;1985;0
11;Bolívia;1985;0
12;Bósnia-Herzegovina;1985;0
13;Brasil;1985;0
14;Bulgária;1985;0
15;Canada;1985;0
16;Chile;1985;1114665
17;China;1985;0
18;Coreia do Sul, República;1985;0
19;Croácia;1985;0
20;Cuba;1985;0
21;Emirados Árabes Unidos;1985;0
22;Eslovênia;1985;0
23;Eslováquia;1985;0
24;Espanha;1985;61924
25;Estados Unidos;1985;11025
26;França;1985;540136
27;Geórgia;1985;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1985;0
29;Grécia;1985;0
30;Hong Kong;1985;0
31;Hungria;1985;0
32;Indonésia;1985;0
33;Irlanda;1985;0
34;Israel;1985;0
35;Itália;1985;327976
36;Japão;1985;0
37;Iugoslávia;1985;14238
38;Líbano;1985;0
39;Luxemburgo;1985;0
40;Macedônia;1985;0
41;Marrocos;1985;0
42;México;1985;0
43;Moldávia;1985;0
44;Montenegro;1985;0
45;Noruega;1985;0
46;Nova Zelândia;1985;0
47;Países Baixos (Holanda);1985;0
48;Panamá;1985;0
49;Paraguai;1985;0
50;Peru;1985;0
51;Porto Rico;1985;0
52;Portugal;1985;1484998
53;Reino Unido;1985;0
54;Republica Dominicana;1985;0
55;Romênia;1985;0
56;Rússia;1985;0
57;San Marino;1985;0
58;Sérvia;1985;0
59;Síria;1985;0
60;Suazilândia;1985;0
61;Suíça;1985;0
62;Tcheca, República;1985;0
63;Tunísia;1985;0
64;Turquia;1985;0
65;Ucrânia;1985;0
66;Uruguai;1985;0
67;Não consta na tabela;1985;0
68;Não declarados;1985;0
69;Outros;1985;5400
1;Africa do Sul;1985;0
2;Alemanha;1985;1122438
3;Argélia;1985;0
4;Arábia Saudita;1985;0
5;Argentina;1985;164424
6;Armênia;1985;0
7;Austrália;1985;0
8;Áustria;1985;5016
9;Bermudas;1985;0
10;Bélgica;1985;0
11;Bolívia;1985;0
12;Bósnia-Herzegovina;1985;0
13;Brasil;1985;0
14;Bulgária;1985;0
15;Canada;1985;0
16;Chile;1985;1195151
17;China;1985;0
18;Coreia do Sul, República;1985;0
19;Croácia;1985;0
20;Cuba;1985;0
21;Emirados Árabes Unidos;1985;0
22;Eslovênia;1985;0
23;Eslováquia;1985;0
24;Espanha;1985;59833
25;Estados Unidos;1985;15805
26;França;1985;735516
27;Geórgia;1985;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1985;0
29;Grécia;1985;0
30;Hong Kong;1985;0
31;Hungria;1985;0
32;Indonésia;1985;0
33;Irlanda;1985;0
34;Israel;1985;0
35;Itália;1985;385365
36;Japão;1985;0
37;Iugoslávia;1985;11619
38;Líbano;1985;0
39;Luxemburgo;1985;0
40;Macedônia;1985;0
41;Marrocos;1985;0
42;México;1985;0
43;Moldávia;1985;0
44;Montenegro;1985;0
45;Noruega;1985;0
46;Nova Zelândia;1985;0
47;Países Baixos (Holanda);1985;0
48;Panamá;1985;0
49;Paraguai;1985;0
50;Peru;1985;0
51;Porto Rico;1985;0
52;Portugal;1985;1406897
53;Reino Unido;1985;0
54;Republica Dominicana;1985;0
55;Romênia;1985;0
56;Rússia;1985;0
57;San Marino;1985;0
58;Sérvia;1985;0
59;Síria;1985;0
60;Suazilândia;1985;0
61;Suíça;1985;0
62;Tcheca, República;1985;0
63;Tunísia;1985;0
64;Turquia;1985;0
65;Ucrânia;1985;0
66;Uruguai;1985;0
67;Não consta na tabela;1985;0
68;Não declarados;1985;0
69;Outros;1985;12812
1;Africa do Sul;1986;0
2;Alemanha;1986;2357113
3;Argélia;1986;0
4;Arábia Saudita;1986;0
5;Argentina;1986;170413
6;Armênia;1986;0
7;Austrália;1986;0
8;Áustria;1986;1740
9;Bermudas;1986;0
10;Bélgica;1986;0
11;Bolívia;1986;0
12;Bósnia-Herzegovina;1986;0
13;Brasil;1986;0
14;Bulgária;1986;0
15;Canada;1986;0
16;Chile;1986;1347894
17;China;1986;0
18;Coreia do Sul, República;1986;0
19;Croácia;1986;0
20;Cuba;1986;0
21;Emirados Árabes Unidos;1986;0
22;Eslovênia;1986;0
23;Eslováquia;1986;0
24;Espanha;1986;52429
25;Estados Unidos;1986;5796
26;França;1986;625421
27;Geórgia;1986;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1986;0
29;Grécia;1986;0
30;Hong Kong;1986;0
31;Hungria;1986;0
32;Indonésia;1986;0
33;Irlanda;1986;0
34;Israel;1986;0
35;Itália;1986;430029
36;Japão;1986;0
37;Iugoslávia;1986;0
38;Líbano;1986;0
39;Luxemburgo;1986;0
40;Macedônia;1986;0
41;Marrocos;1986;0
42;México;1986;0
43;Moldávia;1986;0
44;Montenegro;1986;0
45;Noruega;1986;0
46;Nova Zelândia;1986;0
47;Países Baixos (Holanda);1986;0
48;Panamá;1986;0
49;Paraguai;1986;0
50;Peru;1986;0
51;Porto Rico;1986;0
52;Portugal;1986;2270772
53;Reino Unido;1986;0
54;Republica Dominicana;1986;0
55;Romênia;1986;0
56;Rússia;1986;0
57;San Marino;1986;0
58;Sérvia;1986;0
59;Síria;1986;0
60;Suazilândia;1986;0
61;Suíça;1986;0
62;Tcheca, República;1986;0
63;Tunísia;1986;0
64;Turquia;1986;0
65;Ucrânia;1986;0
66;Uruguai;1986;0
67;Não consta na tabela;1986;0
68;Não declarados;1986;0
69;Outros;1986;15717
1;Africa do Sul;1986;0
2;Alemanha;1986;3008737
3;Argélia;1986;0
4;Arábia Saudita;1986;0
5;Argentina;1986;242678
6;Armênia;1986;0
7;Austrália;1986;0
8;Áustria;1986;3508
9;Bermudas;1986;0
10;Bélgica;1986;0
11;Bolívia;1986;0
12;Bósnia-Herzegovina;1986;0
13;Brasil;1986;0
14;Bulgária;1986;0
15;Canada;1986;0
16;Chile;1986;1416109
17;China;1986;0
18;Coreia do Sul, República;1986;0
19;Croácia;1986;0
20;Cuba;1986;0
21;Emirados Árabes Unidos;1986;0
22;Eslovênia;1986;0
23;Eslováquia;1986;0
24;Espanha;1986;61130
25;Estados Unidos;1986;9218
26;França;1986;980754
27;Geórgia;1986;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1986;0
29;Grécia;1986;0
30;Hong Kong;1986;0
31;Hungria;1986;0
32;Indonésia;1986;0
33;Irlanda;1986;0
34;Israel;1986;0
35;Itália;1986;601494
36;Japão;1986;0
37;Iugoslávia;1986;0
38;Líbano;1986;0
39;Luxemburgo;1986;0
40;Macedônia;1986;0
41;Marrocos;1986;0
42;México;1986;0
43;Moldávia;1986;0
44;Montenegro;1986;0
45;Noruega;1986;0
46;Nova Zelândia;1986;0
47;Países Baixos (Holanda);1986;0
48;Panamá;1986;0
49;Paraguai;1986;0
50;Peru;1986;0
51;Porto Rico;1986;0
52;Portugal;1986;2258643
53;Reino Unido;1986;0
54;Republica Dominicana;1986;0
55;Romênia;1986;0
56;Rússia;1986;0
57;San Marino;1986;0
58;Sérvia;1986;0
59;Síria;1986;0
60;Suazilândia;1986;0
61;Suíça;1986;0
62;Tcheca, República;1986;0
63;Tunísia;1986;0
64;Turquia;1986;0
65;Ucrânia;1986;0
66;Uruguai;1986;0
67;Não consta na tabela;1986;0
68;Não declarados;1986;0
69;Outros;1986;18768
1;Africa do Sul;1987;0
2;Alemanha;1987;1307519
3;Argélia;1987;0
4;Arábia Saudita;1987;0
5;Argentina;1987;98854
6;Armênia;1987;0
7;Austrália;1987;0
8;Áustria;1987;2520
9;Bermudas;1987;0
10;Bélgica;1987;0
11;Bolívia;1987;0
12;Bósnia-Herzegovina;1987;0
13;Brasil;1987;0
14;Bulgária;1987;0
15;Canada;1987;0
16;Chile;1987;914549
17;China;1987;0
18;Coreia do Sul, República;1987;0
19;Croácia;1987;0
20;Cuba;1987;0
21;Emirados Árabes Unidos;1987;0
22;Eslovênia;1987;0
23;Eslováquia;1987;0
24;Espanha;1987;71472
25;Estados Unidos;1987;16517
26;França;1987;340250
27;Geórgia;1987;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1987;0
29;Grécia;1987;0
30;Hong Kong;1987;0
31;Hungria;1987;0
32;Indonésia;1987;0
33;Irlanda;1987;0
34;Israel;1987;0
35;Itália;1987;306950
36;Japão;1987;0
37;Iugoslávia;1987;17835
38;Líbano;1987;0
39;Luxemburgo;1987;0
40;Macedônia;1987;0
41;Marrocos;1987;0
42;México;1987;0
43;Moldávia;1987;0
44;Montenegro;1987;0
45;Noruega;1987;0
46;Nova Zelândia;1987;0
47;Países Baixos (Holanda);1987;0
48;Panamá;1987;0
49;Paraguai;1987;0
50;Peru;1987;0
51;Porto Rico;1987;0
52;Portugal;1987;1477093
53;Reino Unido;1987;0
54;Republica Dominicana;1987;0
55;Romênia;1987;0
56;Rússia;1987;0
57;San Marino;1987;0
58;Sérvia;1987;0
59;Síria;1987;0
60;Suazilândia;1987;0
61;Suíça;1987;0
62;Tcheca, República;1987;0
63;Tunísia;1987;0
64;Turquia;1987;0
65;Ucrânia;1987;0
66;Uruguai;1987;0
67;Não consta na tabela;1987;0
68;Não declarados;1987;0
69;Outros;1987;28
1;Africa do Sul;1987;0
2;Alemanha;1987;1863924
3;Argélia;1987;0
4;Arábia Saudita;1987;0
5;Argentina;1987;136841
6;Armênia;1987;0
7;Austrália;1987;0
8;Áustria;1987;7650
9;Bermudas;1987;0
10;Bélgica;1987;0
11;Bolívia;1987;0
12;Bósnia-Herzegovina;1987;0
13;Brasil;1987;0
14;Bulgária;1987;0
15;Canada;1987;0
16;Chile;1987;1008445
17;China;1987;0
18;Coreia do Sul, República;1987;0
19;Croácia;1987;0
20;Cuba;1987;0
21;Emirados Árabes Unidos;1987;0
22;Eslovênia;1987;0
23;Eslováquia;1987;0
24;Espanha;1987;101606
25;Estados Unidos;1987;17965
26;França;1987;653846
27;Geórgia;1987;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1987;0
29;Grécia;1987;0
30;Hong Kong;1987;0
31;Hungria;1987;0
32;Indonésia;1987;0
33;Irlanda;1987;0
34;Israel;1987;0
35;Itália;1987;467597
36;Japão;1987;0
37;Iugoslávia;1987;14390
38;Líbano;1987;0
39;Luxemburgo;1987;0
40;Macedônia;1987;0
41;Marrocos;1987;0
42;México;1987;0
43;Moldávia;1987;0
44;Montenegro;1987;0
45;Noruega;1987;0
46;Nova Zelândia;1987;0
47;Países Baixos (Holanda);1987;0
48;Panamá;1987;0
49;Paraguai;1987;0
50;Peru;1987;0
51;Porto Rico;1987;0
52;Portugal;1987;1610041
53;Reino Unido;1987;0
54;Republica Dominicana;1987;0
55;Romênia;1987;0
56;Rússia;1987;0
57;San Marino;1987;0
58;Sérvia;1987;0
59;Síria;1987;0
60;Suazilândia;1987;0
61;Suíça;1987;0
62;Tcheca, República;1987;0
63;Tunísia;1987;0
64;Turquia;1987;0
65;Ucrânia;1987;0
66;Uruguai;1987;0
67;Não consta na tabela;1987;0
68;Não declarados;1987;0
69;Outros;1987;40
1;Africa do Sul;1988;0
2;Alemanha;1988;2029271
3;Argélia;1988;0
4;Arábia Saudita;1988;0
5;Argentina;1988;414931
6;Armênia;1988;0
7;Austrália;1988;0
8;Áustria;1988;1800
9;Bermudas;1988;0
10;Bélgica;1988;0
11;Bolívia;1988;0
12;Bósnia-Herzegovina;1988;0
13;Brasil;1988;0
14;Bulgária;1988;0
15;Canada;1988;0
16;Chile;1988;1240065
17;China;1988;0
18;Coreia do Sul, República;1988;0
19;Croácia;1988;0
20;Cuba;1988;0
21;Emirados Árabes Unidos;1988;0
22;Eslovênia;1988;0
23;Eslováquia;1988;0
24;Espanha;1988;67339
25;Estados Unidos;1988;6120
26;França;1988;435573
27;Geórgia;1988;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1988;0
29;Grécia;1988;0
30;Hong Kong;1988;0
31;Hungria;1988;0
32;Indonésia;1988;0
33;Irlanda;1988;0
34;Israel;1988;0
35;Itália;1988;410419
36;Japão;1988;0
37;Iugoslávia;1988;20160
38;Líbano;1988;0
39;Luxemburgo;1988;0
40;Macedônia;1988;0
41;Marrocos;1988;0
42;México;1988;0
43;Moldávia;1988;0
44;Montenegro;1988;0
45;Noruega;1988;0
46;Nova Zelândia;1988;0
47;Países Baixos (Holanda);1988;0
48;Panamá;1988;0
49;Paraguai;1988;0
50;Peru;1988;0
51;Porto Rico;1988;0
52;Portugal;1988;1454323
53;Reino Unido;1988;0
54;Republica Dominicana;1988;0
55;Romênia;1988;0
56;Rússia;1988;0
57;San Marino;1988;0
58;Sérvia;1988;0
59;Síria;1988;0
60;Suazilândia;1988;0
61;Suíça;1988;0
62;Tcheca, República;1988;0
63;Tunísia;1988;0
64;Turquia;1988;0
65;Ucrânia;1988;0
66;Uruguai;1988;0
67;Não consta na tabela;1988;0
68;Não declarados;1988;0
69;Outros;1988;435
1;Africa do Sul;1988;0
2;Alemanha;1988;2757417
3;Argélia;1988;0
4;Arábia Saudita;1988;0
5;Argentina;1988;590758
6;Armênia;1988;0
7;Austrália;1988;0
8;Áustria;1988;7045
9;Bermudas;1988;0
10;Bélgica;1988;0
11;Bolívia;1988;0
12;Bósnia-Herzegovina;1988;0
13;Brasil;1988;0
14;Bulgária;1988;0
15;Canada;1988;0
16;Chile;1988;1474473
17;China;1988;0
18;Coreia do Sul, República;1988;0
19;Croácia;1988;0
20;Cuba;1988;0
21;Emirados Árabes Unidos;1988;0
22;Eslovênia;1988;0
23;Eslováquia;1988;0
24;Espanha;1988;108259
25;Estados Unidos;1988;7880
26;França;1988;724549
27;Geórgia;1988;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1988;0
29;Grécia;1988;0
30;Hong Kong;1988;0
31;Hungria;1988;0
32;Indonésia;1988;0
33;Irlanda;1988;0
34;Israel;1988;0
35;Itália;1988;703116
36;Japão;1988;0
37;Iugoslávia;1988;17700
38;Líbano;1988;0
39;Luxemburgo;1988;0
40;Macedônia;1988;0
41;Marrocos;1988;0
42;México;1988;0
43;Moldávia;1988;0
44;Montenegro;1988;0
45;Noruega;1988;0
46;Nova Zelândia;1988;0
47;Países Baixos (Holanda);1988;0
48;Panamá;1988;0
49;Paraguai;1988;0
50;Peru;1988;0
51;Porto Rico;1988;0
52;Portugal;1988;1884873
53;Reino Unido;1988;0
54;Republica Dominicana;1988;0
55;Romênia;1988;0
56;Rússia;1988;0
57;San Marino;1988;0
58;Sérvia;1988;0
59;Síria;1988;0
60;Suazilândia;1988;0
61;Suíça;1988;0
62;Tcheca, República;1988;0
63;Tunísia;1988;0
64;Turquia;1988;0
65;Ucrânia;1988;0
66;Uruguai;1988;0
67;Não consta na tabela;1988;0
68;Não declarados;1988;0
69;Outros;1988;450
1;Africa do Sul;1989;0
2;Alemanha;1989;2885143
3;Argélia;1989;0
4;Arábia Saudita;1989;0
5;Argentina;1989;716062
6;Armênia;1989;0
7;Austrália;1989;0
8;Áustria;1989;0
9;Bermudas;1989;0
10;Bélgica;1989;0
11;Bolívia;1989;0
12;Bósnia-Herzegovina;1989;0
13;Brasil;1989;0
14;Bulgária;1989;0
15;Canada;1989;0
16;Chile;1989;2020687
17;China;1989;0
18;Coreia do Sul, República;1989;0
19;Croácia;1989;0
20;Cuba;1989;0
21;Emirados Árabes Unidos;1989;0
22;Eslovênia;1989;0
23;Eslováquia;1989;0
24;Espanha;1989;54954
25;Estados Unidos;1989;14400
26;França;1989;701300
27;Geórgia;1989;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1989;0
29;Grécia;1989;0
30;Hong Kong;1989;0
31;Hungria;1989;0
32;Indonésia;1989;0
33;Irlanda;1989;0
34;Israel;1989;0
35;Itália;1989;750290
36;Japão;1989;0
37;Iugoslávia;1989;17100
38;Líbano;1989;0
39;Luxemburgo;1989;0
40;Macedônia;1989;0
41;Marrocos;1989;0
42;México;1989;0
43;Moldávia;1989;0
44;Montenegro;1989;0
45;Noruega;1989;0
46;Nova Zelândia;1989;0
47;Países Baixos (Holanda);1989;0
48;Panamá;1989;0
49;Paraguai;1989;0
50;Peru;1989;0
51;Porto Rico;1989;0
52;Portugal;1989;1690391
53;Reino Unido;1989;0
54;Republica Dominicana;1989;0
55;Romênia;1989;0
56;Rússia;1989;0
57;San Marino;1989;0
58;Sérvia;1989;0
59;Síria;1989;0
60;Suazilândia;1989;0
61;Suíça;1989;0
62;Tcheca, República;1989;0
63;Tunísia;1989;0
64;Turquia;1989;0
65;Ucrânia;1989;0
66;Uruguai;1989;0
67;Não consta na tabela;1989;0
68;Não declarados;1989;0
69;Outros;1989;10788
1;Africa do Sul;1989;0
2;Alemanha;1989;4074739
3;Argélia;1989;0
4;Arábia Saudita;1989;0
5;Argentina;1989;1153585
6;Armênia;1989;0
7;Austrália;1989;0
8;Áustria;1989;0
9;Bermudas;1989;0
10;Bélgica;1989;0
11;Bolívia;1989;0
12;Bósnia-Herzegovina;1989;0
13;Brasil;1989;0
14;Bulgária;1989;0
15;Canada;1989;0
16;Chile;1989;2675722
17;China;1989;0
18;Coreia do Sul, República;1989;0
19;Croácia;1989;0
20;Cuba;1989;0
21;Emirados Árabes Unidos;1989;0
22;Eslovênia;1989;0
23;Eslováquia;1989;0
24;Espanha;1989;130171
25;Estados Unidos;1989;53390
26;França;1989;1422973
27;Geórgia;1989;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1989;0
29;Grécia;1989;0
30;Hong Kong;1989;0
31;Hungria;1989;0
32;Indonésia;1989;0
33;Irlanda;1989;0
34;Israel;1989;0
35;Itália;1989;1341632
36;Japão;1989;0
37;Iugoslávia;1989;19150
38;Líbano;1989;0
39;Luxemburgo;1989;0
40;Macedônia;1989;0
41;Marrocos;1989;0
42;México;1989;0
43;Moldávia;1989;0
44;Montenegro;1989;0
45;Noruega;1989;0
46;Nova Zelândia;1989;0
47;Países Baixos (Holanda);1989;0
48;Panamá;1989;0
49;Paraguai;1989;0
50;Peru;1989;0
51;Porto Rico;1989;0
52;Portugal;1989;2924935
53;Reino Unido;1989;0
54;Republica Dominicana;1989;0
55;Romênia;1989;0
56;Rússia;1989;0
57;San Marino;1989;0
58;Sérvia;1989;0
59;Síria;1989;0
60;Suazilândia;1989;0
61;Suíça;1989;0
62;Tcheca, República;1989;0
63;Tunísia;1989;0
64;Turquia;1989;0
65;Ucrânia;1989;0
66;Uruguai;1989;0
67;Não consta na tabela;1989;0
68;Não declarados;1989;0
69;Outros;1989;21458
1;Africa do Sul;1990;0
2;Alemanha;1990;3342223
3;Argélia;1990;0
4;Arábia Saudita;1990;0
5;Argentina;1990;455774
6;Armênia;1990;0
7;Austrália;1990;0
8;Áustria;1990;0
9;Bermudas;1990;0
10;Bélgica;1990;0
11;Bolívia;1990;0
12;Bósnia-Herzegovina;1990;0
13;Brasil;1990;0
14;Bulgária;1990;0
15;Canada;1990;0
16;Chile;1990;1530497
17;China;1990;0
18;Coreia do Sul, República;1990;0
19;Croácia;1990;0
20;Cuba;1990;0
21;Emirados Árabes Unidos;1990;0
22;Eslovênia;1990;0
23;Eslováquia;1990;0
24;Espanha;1990;132157
25;Estados Unidos;1990;27900
26;França;1990;479460
27;Geórgia;1990;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1990;0
29;Grécia;1990;0
30;Hong Kong;1990;0
31;Hungria;1990;0
32;Indonésia;1990;0
33;Irlanda;1990;0
34;Israel;1990;0
35;Itália;1990;497616
36;Japão;1990;0
37;Iugoslávia;1990;38640
38;Líbano;1990;0
39;Luxemburgo;1990;0
40;Macedônia;1990;0
41;Marrocos;1990;0
42;México;1990;0
43;Moldávia;1990;0
44;Montenegro;1990;0
45;Noruega;1990;0
46;Nova Zelândia;1990;0
47;Países Baixos (Holanda);1990;0
48;Panamá;1990;0
49;Paraguai;1990;0
50;Peru;1990;0
51;Porto Rico;1990;0
52;Portugal;1990;1423882
53;Reino Unido;1990;0
54;Republica Dominicana;1990;0
55;Romênia;1990;0
56;Rússia;1990;0
57;San Marino;1990;0
58;Sérvia;1990;0
59;Síria;1990;0
60;Suazilândia;1990;0
61;Suíça;1990;0
62;Tcheca, República;1990;0
63;Tunísia;1990;0
64;Turquia;1990;0
65;Ucrânia;1990;0
66;Uruguai;1990;0
67;Não consta na tabela;1990;0
68;Não declarados;1990;0
69;Outros;1990;65835
1;Africa do Sul;1990;0
2;Alemanha;1990;5875679
3;Argélia;1990;0
4;Arábia Saudita;1990;0
5;Argentina;1990;721398
6;Armênia;1990;0
7;Austrália;1990;0
8;Áustria;1990;0
9;Bermudas;1990;0
10;Bélgica;1990;0
11;Bolívia;1990;0
12;Bósnia-Herzegovina;1990;0
13;Brasil;1990;0
14;Bulgária;1990;0
15;Canada;1990;0
16;Chile;1990;2034195
17;China;1990;0
18;Coreia do Sul, República;1990;0
19;Croácia;1990;0
20;Cuba;1990;0
21;Emirados Árabes Unidos;1990;0
22;Eslovênia;1990;0
23;Eslováquia;1990;0
24;Espanha;1990;503357
25;Estados Unidos;1990;142509
26;França;1990;1807082
27;Geórgia;1990;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1990;0
29;Grécia;1990;0
30;Hong Kong;1990;0
31;Hungria;1990;0
32;Indonésia;1990;0
33;Irlanda;1990;0
34;Israel;1990;0
35;Itália;1990;1284638
36;Japão;1990;0
37;Iugoslávia;1990;44100
38;Líbano;1990;0
39;Luxemburgo;1990;0
40;Macedônia;1990;0
41;Marrocos;1990;0
42;México;1990;0
43;Moldávia;1990;0
44;Montenegro;1990;0
45;Noruega;1990;0
46;Nova Zelândia;1990;0
47;Países Baixos (Holanda);1990;0
48;Panamá;1990;0
49;Paraguai;1990;0
50;Peru;1990;0
51;Porto Rico;1990;0
52;Portugal;1990;2793037
53;Reino Unido;1990;0
54;Republica Dominicana;1990;0
55;Romênia;1990;0
56;Rússia;1990;0
57;San Marino;1990;0
58;Sérvia;1990;0
59;Síria;1990;0
60;Suazilândia;1990;0
61;Suíça;1990;0
62;Tcheca, República;1990;0
63;Tunísia;1990;0
64;Turquia;1990;0
65;Ucrânia;1990;0
66;Uruguai;1990;0
67;Não consta na tabela;1990;0
68;Não declarados;1990;0
69;Outros;1990;145083
1;Africa do Sul;1991;0
2;Alemanha;1991;3096425
3;Argélia;1991;0
4;Arábia Saudita;1991;0
5;Argentina;1991;852441
6;Armênia;1991;0
7;Austrália;1991;0
8;Áustria;1991;6180
9;Bermudas;1991;0
10;Bélgica;1991;0
11;Bolívia;1991;0
12;Bósnia-Herzegovina;1991;0
13;Brasil;1991;0
14;Bulgária;1991;0
15;Canada;1991;0
16;Chile;1991;1424430
17;China;1991;0
18;Coreia do Sul, República;1991;0
19;Croácia;1991;0
20;Cuba;1991;0
21;Emirados Árabes Unidos;1991;0
22;Eslovênia;1991;0
23;Eslováquia;1991;0
24;Espanha;1991;52892
25;Estados Unidos;1991;25655
26;França;1991;503488
27;Geórgia;1991;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1991;0
29;Grécia;1991;0
30;Hong Kong;1991;0
31;Hungria;1991;0
32;Indonésia;1991;0
33;Irlanda;1991;0
34;Israel;1991;0
35;Itália;1991;566035
36;Japão;1991;0
37;Iugoslávia;1991;25650
38;Líbano;1991;0
39;Luxemburgo;1991;0
40;Macedônia;1991;0
41;Marrocos;1991;0
42;México;1991;0
43;Moldávia;1991;0
44;Montenegro;1991;0
45;Noruega;1991;0
46;Nova Zelândia;1991;0
47;Países Baixos (Holanda);1991;0
48;Panamá;1991;0
49;Paraguai;1991;0
50;Peru;1991;0
51;Porto Rico;1991;0
52;Portugal;1991;1361858
53;Reino Unido;1991;0
54;Republica Dominicana;1991;0
55;Romênia;1991;0
56;Rússia;1991;0
57;San Marino;1991;0
58;Sérvia;1991;0
59;Síria;1991;0
60;Suazilândia;1991;0
61;Suíça;1991;0
62;Tcheca, República;1991;0
63;Tunísia;1991;0
64;Turquia;1991;0
65;Ucrânia;1991;0
66;Uruguai;1991;0
67;Não consta na tabela;1991;0
68;Não declarados;1991;0
69;Outros;1991;97662
1;Africa do Sul;1991;0
2;Alemanha;1991;4545305
3;Argélia;1991;0
4;Arábia Saudita;1991;0
5;Argentina;1991;1493649
6;Armênia;1991;0
7;Austrália;1991;0
8;Áustria;1991;21658
9;Bermudas;1991;0
10;Bélgica;1991;0
11;Bolívia;1991;0
12;Bósnia-Herzegovina;1991;0
13;Brasil;1991;0
14;Bulgária;1991;0
15;Canada;1991;0
16;Chile;1991;1869655
17;China;1991;0
18;Coreia do Sul, República;1991;0
19;Croácia;1991;0
20;Cuba;1991;0
21;Emirados Árabes Unidos;1991;0
22;Eslovênia;1991;0
23;Eslováquia;1991;0
24;Espanha;1991;169698
25;Estados Unidos;1991;62170
26;França;1991;1870305
27;Geórgia;1991;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1991;0
29;Grécia;1991;0
30;Hong Kong;1991;0
31;Hungria;1991;0
32;Indonésia;1991;0
33;Irlanda;1991;0
34;Israel;1991;0
35;Itália;1991;1331248
36;Japão;1991;0
37;Iugoslávia;1991;31825
38;Líbano;1991;0
39;Luxemburgo;1991;0
40;Macedônia;1991;0
41;Marrocos;1991;0
42;México;1991;0
43;Moldávia;1991;0
44;Montenegro;1991;0
45;Noruega;1991;0
46;Nova Zelândia;1991;0
47;Países Baixos (Holanda);1991;0
48;Panamá;1991;0
49;Paraguai;1991;0
50;Peru;1991;0
51;Porto Rico;1991;0
52;Portugal;1991;2525520
53;Reino Unido;1991;0
54;Republica Dominicana;1991;0
55;Romênia;1991;0
56;Rússia;1991;0
57;San Marino;1991;0
58;Sérvia;1991;0
59;Síria;1991;0
60;Suazilândia;1991;0
61;Suíça;1991;0
62;Tcheca, República;1991;0
63;Tunísia;1991;0
64;Turquia;1991;0
65;Ucrânia;1991;0
66;Uruguai;1991;0
67;Não consta na tabela;1991;0
68;Não declarados;1991;0
69;Outros;1991;161151
1;Africa do Sul;1992;0
2;Alemanha;1992;2515557
3;Argélia;1992;0
4;Arábia Saudita;1992;0
5;Argentina;1992;444896
6;Armênia;1992;0
7;Austrália;1992;0
8;Áustria;1992;0
9;Bermudas;1992;0
10;Bélgica;1992;20700
11;Bolívia;1992;0
12;Bósnia-Herzegovina;1992;0
13;Brasil;1992;0
14;Bulgária;1992;0
15;Canada;1992;0
16;Chile;1992;1073114
17;China;1992;0
18;Coreia do Sul, República;1992;0
19;Croácia;1992;0
20;Cuba;1992;0
21;Emirados Árabes Unidos;1992;0
22;Eslovênia;1992;0
23;Eslováquia;1992;0
24;Espanha;1992;51921
25;Estados Unidos;1992;16836
26;França;1992;356417
27;Geórgia;1992;0
28;Geórgia do Sul e Sandwich do Sul, Ilhas;1992;0
29;Grécia;1992;0
30;Hong Kong;1992;0
31;Hungria;1992;0
32;Indonésia;1992;0
33;Irlanda;1992;0
34;Israel;1992;0
35;Itália;1992;540439
36;Japão;1992;0
37;Iugoslávia;1992;25596
38;Líbano;1992;0
39;Luxemburgo;1992;0
40;Macedônia;1992;0
41;Marrocos;1992;0
42;México;1992;0
43;Moldávia;1992;0
44;Montenegro;1992;0
45;Noruega;1992;0
46;Nova Zelândia;1992;0
47;Países Baixos (Holanda);1992;0
48;Panamá;1992;0
49;Paraguai;1992;0
50;Peru;1992;0
51;Porto Rico;1992;0
52;Portugal;1992;1034446
53;Reino Unido;1992;0
54;Republica Dominicana;1992;0
55;Romênia;1992;0
56;Rússia;1992;0
