id;control;cultivar;ano;Quantidade (Kg)
26;ti_Festival (Sugraone);Festival (Sugraone);1994;0
27;ti_Franconia;Franconia;1994;0
28;ti_Freisa;Freisa;1994;0
29;ti_Gamay St Romain;Gamay St Romain;1994;137064
30;ti_Gamay Beaujolais;Gamay Beaujolais;1994;506944
31;ti_Grand Noir;Grand Noir;1994;420
32;ti_Grenache;Grenache;1994;0
33;ti_Jaen;Jaen;1994;0
34;ti_Lagrein;Lagrein;1994;0
35;ti_Lambrusco;Lambrusco;1994;67420
36;ti_Malbec;Malbec;1994;85941
37;ti_Marzemina;Marzemina;1994;84677
38;ti_Merlot;Merlot;1994;5881174
39;ti_Marselan;Marselan;1994;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1994;0
41;ti_Molinera;Molinera;1994;0
42;ti_Montepulciano;Montepulciano;1994;0
43;ti_Moscato Bailey;Moscato Bailey;1994;0
44;ti_Napa Gamay;Napa Gamay;1994;258640
45;ti_Nebbiolo;Nebbiolo;1994;0
46;ti_Petit Verdot;Petit Verdot;1994;0
47;ti_Petite Sirah;Petite Sirah;1994;117771
48;ti_Pinotage;Pinotage;1994;409495
49;ti_Pinot Noir;Pinot Noir;1994;573840
50;ti_Pinot Saint George;Pinot Saint George;1994;199540
51;ti_Piriquita;Piriquita;1994;0
52;ti_Primitivo;Primitivo;1994;0
53;ti_Rebo;Rebo;1994;0
54;ti_Refosco;Refosco;1994;0
55;ti_Rondinella;Rondinella;1994;0
56;ti_Ruby Cabernet;Ruby Cabernet;1994;5813
57;ti_Sangiovese;Sangiovese;1994;99024
58;ti_Saperavi ;Saperavi ;1994;0
59;ti_Sira (falsa);Sira (falsa);1994;4781
60;ti_Tannat;Tannat;1994;2153279
61;ti_Tempranillo;Tempranillo;1994;0
62;ti_Teroldego;Teroldego;1994;0
63;ti_Torrontes;Torrontes;1994;0
64;ti_Tinta Barroca;Tinta Barroca;1994;0
65;ti_Tinta Roriz ;Tinta Roriz ;1994;0
66;ti_Touriga Francesa;Touriga Francesa;1994;0
67;ti_Touriga Nacional;Touriga Nacional;1994;0
68;ti_Tinta Madeira;Tinta Madeira;1994;0
69;ti_Tintoria;Tintoria;1994;0
70;ti_Trincdeira;Trincdeira;1994;0
71;ti_Trousseau;Trousseau;1994;0
72;ti_Zinfandel;Zinfandel;1994;2517495
73;ti_Outras1;Outras1;1994;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1994;52888752
75;br_Aliatico;Aliatico;1994;0
76;br_Aligote;Aligote;1994;0
77;br_Altesse;Altesse;1994;28012
78;br_Alvarinho;Alvarinho;1994;0
79;br_Arriloba;Arriloba;1994;0
80;br_Auxerrois;Auxerrois;1994;0
81;br_Burger;Burger;1994;12215
82;br_Chardonnay;Chardonnay;1994;6118355
83;br_Chasselas;Chasselas;1994;113748
84;br_Chenin Blanc;Chenin Blanc;1994;461153
85;br_Clairette(1);Clairette(1);1994;5228
86;br_Colombard;Colombard;1994;117660
87;br_Flora;Flora;1994;345158
88;br_Garganega;Garganega;1994;0
89;br_Gewurztraminer;Gewurztraminer;1994;1206405
90;br_Gouveio;Gouveio;1994;0
91;br_Gros Manseng;Gros Manseng;1994;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1994;0
93;br_Maccabeo;Maccabeo;1994;0
94;br_Malvasia;Malvasia;1994;2786463
95;br_Malvasia Amarela;Malvasia Amarela;1994;27040
96;br_Malvasia Bianca;Malvasia Bianca;1994;0
97;br_Malvasia Chianti;Malvasia Chianti;1994;0
98;br_Malvasia Verde;Malvasia Verde;1994;65144
99;br_Malvasia di Candia;Malvasia di Candia;1994;0
100;br_Malvasia Istriana;Malvasia Istriana;1994;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1994;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1994;0
103;br_Moscato_branco;Moscato Branco;1994;14611629
104;br_Moscato Canelli;Moscato Canelli;1994;0
105;br_Moscato Giallo;Moscato Giallo;1994;0
106;br_Moscato Nazareno;Moscato Nazareno;1994;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1994;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1994;0
109;br_Moscato Rosado;Moscato Rosado;1994;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1994;0
111;br_Muller Thurgau;Muller Thurgau;1994;40535
112;br_Muscadelle;Muscadelle;1994;4215
113;br_Ora;Ora;1994;0
114;br_Palomino;Palomino;1994;16137
115;br_Petit Manseng;Petit Manseng;1994;0
116;br_Peverella;Peverella;1994;1590524
117;br_Pinot Blanc;Pinot Blanc;1994;563207
118;br_Pinot Gris;Pinot Gris;1994;4091
119;br_Prosecco;Prosecco;1994;358042
120;br_Red Veltliner;Red Veltliner;1994;5917
121;br_Riesling Italico;Riesling Italico;1994;8114641
122;br_Riesling Renano;Riesling Renano;1994;480873
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1994;1061444
124;br_Sauvignon Gris;Sauvignon Gris;1994;0
125;br_Seara Nova;Seara Nova;1994;53320
126;br_Semillon;Semillon;1994;4777683
127;br_Schonburger;Schonburger;1994;0
128;br_Sylvaner;Sylvaner;1994;134300
129;br_Tocai Friulano;Tocai Friulano;1994;7904
130;br_Trebbiano;Trebbiano;1994;8807970
131;br_Trebbiano Toscano;Trebbiano Toscano;1994;0
132;br_Verdea;Verdea;1994;24667
133;br_Verdelho;Verdelho;1994;0
134;br_Verdiso;Verdiso;1994;0
135;br_Vermentino;Vermentino;1994;28165
136;br_Vernaccia;Vernaccia;1994;898589
137;br_Viogner ;Viogner ;1994;0
138;br_Viognier;Viognier;1994;0
139;br_Outras(3);Outras(3);1994;18318
1;TINTAS;TINTAS;1995;19451024
2;ti_Alicante Bouschet;Alicante Bouschet;1995;66194
3;ti_Ancelota;Ancelota;1995;0
4;ti_Aramon;Aramon;1995;0
5;ti_Alfrocheiro;Alfrocheiro;1995;0
6;ti_Arinarnoa;Arinarnoa;1995;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1995;0
8;ti_Barbera;Barbera;1995;559435
9;ti_Bonarda;Bonarda;1995;139404
10;ti_Cabernet Franc;Cabernet Franc;1995;4284749
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1995;4169965
12;ti_ Caladoc;Caladoc;1995;0
13;ti_Campanario;Campanario;1995;0
14;ti_Canaiolo;Canaiolo;1995;16364
15;ti_Carignan;Carignan;1995;5784
16;ti_Carmenere;Carmenere;1995;10722
17;ti_Castelão;Castelão;1995;0
18;ti_Corvina;Corvina;1995;0
19;ti_Croatina;Croatina;1995;0
20;ti_Cinsaut;Cinsaut;1995;9500
21;ti_Dom Felder;Dom Felder;1995;0
22;ti_Dolcetto;Dolcetto;1995;0
23;ti_Durif;Durif;1995;0
24;ti_Egiodola;Egiodola;1995;0
25;ti_Ekigaina;Ekigaina;1995;0
26;ti_Festival (Sugraone);Festival (Sugraone);1995;0
27;ti_Franconia;Franconia;1995;0
28;ti_Freisa;Freisa;1995;0
29;ti_Gamay St Romain;Gamay St Romain;1995;20523
30;ti_Gamay Beaujolais;Gamay Beaujolais;1995;548553
31;ti_Grand Noir;Grand Noir;1995;440
32;ti_Grenache;Grenache;1995;0
33;ti_Jaen;Jaen;1995;0
34;ti_Lagrein;Lagrein;1995;0
35;ti_Lambrusco;Lambrusco;1995;14287
36;ti_Malbec;Malbec;1995;58659
37;ti_Marzemina;Marzemina;1995;55191
38;ti_Merlot;Merlot;1995;4320777
39;ti_Marselan;Marselan;1995;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1995;0
41;ti_Molinera;Molinera;1995;0
42;ti_Montepulciano;Montepulciano;1995;0
43;ti_Moscato Bailey;Moscato Bailey;1995;0
44;ti_Napa Gamay;Napa Gamay;1995;254730
45;ti_Nebbiolo;Nebbiolo;1995;16293
46;ti_Petit Verdot;Petit Verdot;1995;0
47;ti_Petite Sirah;Petite Sirah;1995;112839
48;ti_Pinotage;Pinotage;1995;367315
49;ti_Pinot Noir;Pinot Noir;1995;505493
50;ti_Pinot Saint George;Pinot Saint George;1995;189480
51;ti_Piriquita;Piriquita;1995;0
52;ti_Primitivo;Primitivo;1995;0
53;ti_Rebo;Rebo;1995;0
54;ti_Refosco;Refosco;1995;0
55;ti_Rondinella;Rondinella;1995;0
56;ti_Ruby Cabernet;Ruby Cabernet;1995;13553
57;ti_Sangiovese;Sangiovese;1995;13099
58;ti_Saperavi ;Saperavi ;1995;0
59;ti_Sira (falsa);Sira (falsa);1995;5327
60;ti_Tannat;Tannat;1995;1791208
61;ti_Tempranillo;Tempranillo;1995;0
62;ti_Teroldego;Teroldego;1995;0
63;ti_Torrontes;Torrontes;1995;0
64;ti_Tinta Barroca;Tinta Barroca;1995;0
65;ti_Tinta Roriz ;Tinta Roriz ;1995;0
66;ti_Touriga Francesa;Touriga Francesa;1995;0
67;ti_Touriga Nacional;Touriga Nacional;1995;0
68;ti_Tinta Madeira;Tinta Madeira;1995;0
69;ti_Tintoria;Tintoria;1995;0
70;ti_Trincdeira;Trincdeira;1995;0
71;ti_Trousseau;Trousseau;1995;16019
72;ti_Zinfandel;Zinfandel;1995;1885121
73;ti_Outras1;Outras1;1995;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1995;46675896
75;br_Aliatico;Aliatico;1995;0
76;br_Aligote;Aligote;1995;53465
77;br_Altesse;Altesse;1995;13250
78;br_Alvarinho;Alvarinho;1995;0
79;br_Arriloba;Arriloba;1995;0
80;br_Auxerrois;Auxerrois;1995;0
81;br_Burger;Burger;1995;17093
82;br_Chardonnay;Chardonnay;1995;3271043
83;br_Chasselas;Chasselas;1995;112411
84;br_Chenin Blanc;Chenin Blanc;1995;557814
85;br_Clairette(1);Clairette(1);1995;0
86;br_Colombard;Colombard;1995;0
87;br_Flora;Flora;1995;476088
88;br_Garganega;Garganega;1995;0
89;br_Gewurztraminer;Gewurztraminer;1995;751049
90;br_Gouveio;Gouveio;1995;0
91;br_Gros Manseng;Gros Manseng;1995;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1995;0
93;br_Maccabeo;Maccabeo;1995;0
94;br_Malvasia;Malvasia;1995;2855822
95;br_Malvasia Amarela;Malvasia Amarela;1995;0
96;br_Malvasia Bianca;Malvasia Bianca;1995;0
97;br_Malvasia Chianti;Malvasia Chianti;1995;0
98;br_Malvasia Verde;Malvasia Verde;1995;0
99;br_Malvasia di Candia;Malvasia di Candia;1995;0
100;br_Malvasia Istriana;Malvasia Istriana;1995;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1995;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1995;0
103;br_Moscato_branco;Moscato Branco;1995;14045052
104;br_Moscato Canelli;Moscato Canelli;1995;0
105;br_Moscato Giallo;Moscato Giallo;1995;0
106;br_Moscato Nazareno;Moscato Nazareno;1995;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1995;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1995;0
109;br_Moscato Rosado;Moscato Rosado;1995;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1995;0
111;br_Muller Thurgau;Muller Thurgau;1995;27587
112;br_Muscadelle;Muscadelle;1995;600
113;br_Ora;Ora;1995;0
114;br_Palomino;Palomino;1995;17661
115;br_Petit Manseng;Petit Manseng;1995;0
116;br_Peverella;Peverella;1995;781672
117;br_Pinot Blanc;Pinot Blanc;1995;519140
118;br_Pinot Gris;Pinot Gris;1995;1548
119;br_Prosecco;Prosecco;1995;269092
120;br_Red Veltliner;Red Veltliner;1995;9016
121;br_Riesling Italico;Riesling Italico;1995;8708541
122;br_Riesling Renano;Riesling Renano;1995;831082
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1995;1007060
124;br_Sauvignon Gris;Sauvignon Gris;1995;0
125;br_Seara Nova;Seara Nova;1995;90957
126;br_Semillon;Semillon;1995;4168130
127;br_Schonburger;Schonburger;1995;0
128;br_Sylvaner;Sylvaner;1995;88474
129;br_Tocai Friulano;Tocai Friulano;1995;6530
130;br_Trebbiano;Trebbiano;1995;7282643
131;br_Trebbiano Toscano;Trebbiano Toscano;1995;0
132;br_Verdea;Verdea;1995;0
133;br_Verdelho;Verdelho;1995;0
134;br_Verdiso;Verdiso;1995;0
135;br_Vermentino;Vermentino;1995;38338
136;br_Vernaccia;Vernaccia;1995;674738
137;br_Viogner ;Viogner ;1995;0
138;br_Viognier;Viognier;1995;0
139;br_Outras(3);Outras(3);1995;0
1;TINTAS;TINTAS;1996;19313252
2;ti_Alicante Bouschet;Alicante Bouschet;1996;65322
3;ti_Ancelota;Ancelota;1996;0
4;ti_Aramon;Aramon;1996;0
5;ti_Alfrocheiro;Alfrocheiro;1996;0
6;ti_Arinarnoa;Arinarnoa;1996;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1996;0
8;ti_Barbera;Barbera;1996;594591
9;ti_Bonarda;Bonarda;1996;146851
10;ti_Cabernet Franc;Cabernet Franc;1996;4341461
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1996;3993137
12;ti_ Caladoc;Caladoc;1996;0
13;ti_Campanario;Campanario;1996;17045
14;ti_Canaiolo;Canaiolo;1996;11404
15;ti_Carignan;Carignan;1996;10777
16;ti_Carmenere;Carmenere;1996;878
17;ti_Castelão;Castelão;1996;0
18;ti_Corvina;Corvina;1996;0
19;ti_Croatina;Croatina;1996;0
20;ti_Cinsaut;Cinsaut;1996;243012
21;ti_Dom Felder;Dom Felder;1996;0
22;ti_Dolcetto;Dolcetto;1996;0
23;ti_Durif;Durif;1996;0
24;ti_Egiodola;Egiodola;1996;0
25;ti_Ekigaina;Ekigaina;1996;0
26;ti_Festival (Sugraone);Festival (Sugraone);1996;0
27;ti_Franconia;Franconia;1996;0
28;ti_Freisa;Freisa;1996;0
29;ti_Gamay St Romain;Gamay St Romain;1996;66767
30;ti_Gamay Beaujolais;Gamay Beaujolais;1996;528897
31;ti_Grand Noir;Grand Noir;1996;378
32;ti_Grenache;Grenache;1996;0
33;ti_Jaen;Jaen;1996;0
34;ti_Lagrein;Lagrein;1996;0
35;ti_Lambrusco;Lambrusco;1996;20805
36;ti_Malbec;Malbec;1996;205117
37;ti_Marzemina;Marzemina;1996;49350
38;ti_Merlot;Merlot;1996;4230298
39;ti_Marselan;Marselan;1996;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1996;0
41;ti_Molinera;Molinera;1996;0
42;ti_Montepulciano;Montepulciano;1996;0
43;ti_Moscato Bailey;Moscato Bailey;1996;0
44;ti_Napa Gamay;Napa Gamay;1996;348190
45;ti_Nebbiolo;Nebbiolo;1996;89670
46;ti_Petit Verdot;Petit Verdot;1996;0
47;ti_Petite Sirah;Petite Sirah;1996;92374
48;ti_Pinotage;Pinotage;1996;641203
49;ti_Pinot Noir;Pinot Noir;1996;604623
50;ti_Pinot Saint George;Pinot Saint George;1996;209420
51;ti_Piriquita;Piriquita;1996;0
52;ti_Primitivo;Primitivo;1996;0
53;ti_Rebo;Rebo;1996;0
54;ti_Refosco;Refosco;1996;0
55;ti_Rondinella;Rondinella;1996;0
56;ti_Ruby Cabernet;Ruby Cabernet;1996;16653
57;ti_Sangiovese;Sangiovese;1996;8042
58;ti_Saperavi ;Saperavi ;1996;0
59;ti_Sira (falsa);Sira (falsa);1996;0
60;ti_Tannat;Tannat;1996;1762327
61;ti_Tempranillo;Tempranillo;1996;0
62;ti_Teroldego;Teroldego;1996;0
63;ti_Torrontes;Torrontes;1996;0
64;ti_Tinta Barroca;Tinta Barroca;1996;0
65;ti_Tinta Roriz ;Tinta Roriz ;1996;0
66;ti_Touriga Francesa;Touriga Francesa;1996;0
67;ti_Touriga Nacional;Touriga Nacional;1996;0
68;ti_Tinta Madeira;Tinta Madeira;1996;0
69;ti_Tintoria;Tintoria;1996;3035
70;ti_Trincdeira;Trincdeira;1996;0
71;ti_Trousseau;Trousseau;1996;0
72;ti_Zinfandel;Zinfandel;1996;1011625
73;ti_Outras1;Outras1;1996;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1996;42887098
75;br_Aliatico;Aliatico;1996;0
76;br_Aligote;Aligote;1996;0
77;br_Altesse;Altesse;1996;110708
78;br_Alvarinho;Alvarinho;1996;0
79;br_Arriloba;Arriloba;1996;0
80;br_Auxerrois;Auxerrois;1996;361
81;br_Burger;Burger;1996;14640
82;br_Chardonnay;Chardonnay;1996;3402706
83;br_Chasselas;Chasselas;1996;126389
84;br_Chenin Blanc;Chenin Blanc;1996;493923
85;br_Clairette(1);Clairette(1);1996;153092
86;br_Colombard;Colombard;1996;203100
87;br_Flora;Flora;1996;346727
88;br_Garganega;Garganega;1996;0
89;br_Gewurztraminer;Gewurztraminer;1996;844959
90;br_Gouveio;Gouveio;1996;0
91;br_Gros Manseng;Gros Manseng;1996;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1996;0
93;br_Maccabeo;Maccabeo;1996;0
94;br_Malvasia;Malvasia;1996;1587944
95;br_Malvasia Amarela;Malvasia Amarela;1996;0
96;br_Malvasia Bianca;Malvasia Bianca;1996;0
97;br_Malvasia Chianti;Malvasia Chianti;1996;0
98;br_Malvasia Verde;Malvasia Verde;1996;0
99;br_Malvasia di Candia;Malvasia di Candia;1996;0
100;br_Malvasia Istriana;Malvasia Istriana;1996;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1996;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1996;0
103;br_Moscato_branco;Moscato Branco;1996;14374633
104;br_Moscato Canelli;Moscato Canelli;1996;0
105;br_Moscato Giallo;Moscato Giallo;1996;0
106;br_Moscato Nazareno;Moscato Nazareno;1996;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1996;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1996;0
109;br_Moscato Rosado;Moscato Rosado;1996;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1996;0
111;br_Muller Thurgau;Muller Thurgau;1996;15307
112;br_Muscadelle;Muscadelle;1996;842
113;br_Ora;Ora;1996;0
114;br_Palomino;Palomino;1996;29436
115;br_Petit Manseng;Petit Manseng;1996;0
116;br_Peverella;Peverella;1996;541364
117;br_Pinot Blanc;Pinot Blanc;1996;536426
118;br_Pinot Gris;Pinot Gris;1996;3358
119;br_Prosecco;Prosecco;1996;325159
120;br_Red Veltliner;Red Veltliner;1996;10527
121;br_Riesling Italico;Riesling Italico;1996;8270792
122;br_Riesling Renano;Riesling Renano;1996;609615
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1996;945476
124;br_Sauvignon Gris;Sauvignon Gris;1996;0
125;br_Seara Nova;Seara Nova;1996;90729
126;br_Semillon;Semillon;1996;4078162
127;br_Schonburger;Schonburger;1996;0
128;br_Sylvaner;Sylvaner;1996;54173
129;br_Tocai Friulano;Tocai Friulano;1996;3357
130;br_Trebbiano;Trebbiano;1996;5201279
131;br_Trebbiano Toscano;Trebbiano Toscano;1996;0
132;br_Verdea;Verdea;1996;1837
133;br_Verdelho;Verdelho;1996;0
134;br_Verdiso;Verdiso;1996;0
135;br_Vermentino;Vermentino;1996;16910
136;br_Vernaccia;Vernaccia;1996;458887
137;br_Viogner ;Viogner ;1996;0
138;br_Viognier;Viognier;1996;0
139;br_Outras(3);Outras(3);1996;34280
1;TINTAS;TINTAS;1997;19980696
2;ti_Alicante Bouschet;Alicante Bouschet;1997;67471
3;ti_Ancelota;Ancelota;1997;0
4;ti_Aramon;Aramon;1997;0
5;ti_Alfrocheiro;Alfrocheiro;1997;0
6;ti_Arinarnoa;Arinarnoa;1997;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1997;0
8;ti_Barbera;Barbera;1997;342488
9;ti_Bonarda;Bonarda;1997;51131
10;ti_Cabernet Franc;Cabernet Franc;1997;3420121
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1997;4936654
12;ti_ Caladoc;Caladoc;1997;0
13;ti_Campanario;Campanario;1997;0
14;ti_Canaiolo;Canaiolo;1997;2095
15;ti_Carignan;Carignan;1997;176
16;ti_Carmenere;Carmenere;1997;11115
17;ti_Castelão;Castelão;1997;0
18;ti_Corvina;Corvina;1997;0
19;ti_Croatina;Croatina;1997;0
20;ti_Cinsaut;Cinsaut;1997;6000
21;ti_Dom Felder;Dom Felder;1997;0
22;ti_Dolcetto;Dolcetto;1997;0
23;ti_Durif;Durif;1997;0
24;ti_Egiodola;Egiodola;1997;0
25;ti_Ekigaina;Ekigaina;1997;0
26;ti_Festival (Sugraone);Festival (Sugraone);1997;0
27;ti_Franconia;Franconia;1997;0
28;ti_Freisa;Freisa;1997;0
29;ti_Gamay St Romain;Gamay St Romain;1997;140363
30;ti_Gamay Beaujolais;Gamay Beaujolais;1997;320585
31;ti_Grand Noir;Grand Noir;1997;520
32;ti_Grenache;Grenache;1997;0
33;ti_Jaen;Jaen;1997;0
34;ti_Lagrein;Lagrein;1997;0
35;ti_Lambrusco;Lambrusco;1997;46645
36;ti_Malbec;Malbec;1997;63518
37;ti_Marzemina;Marzemina;1997;42699
38;ti_Merlot;Merlot;1997;5443902
39;ti_Marselan;Marselan;1997;0
40;ti_Mistura de uvas viníferas tinto ;Mistura de uvas viníferas tinto ;1997;0
41;ti_Molinera;Molinera;1997;0
42;ti_Montepulciano;Montepulciano;1997;0
43;ti_Moscato Bailey;Moscato Bailey;1997;0
44;ti_Napa Gamay;Napa Gamay;1997;270240
45;ti_Nebbiolo;Nebbiolo;1997;13639
46;ti_Petit Verdot;Petit Verdot;1997;0
47;ti_Petite Sirah;Petite Sirah;1997;222324
48;ti_Pinotage;Pinotage;1997;524028
49;ti_Pinot Noir;Pinot Noir;1997;594713
50;ti_Pinot Saint George;Pinot Saint George;1997;210980
51;ti_Piriquita;Piriquita;1997;0
52;ti_Primitivo;Primitivo;1997;0
53;ti_Rebo;Rebo;1997;0
54;ti_Refosco;Refosco;1997;0
55;ti_Rondinella;Rondinella;1997;0
56;ti_Ruby Cabernet;Ruby Cabernet;1997;17004
57;ti_Sangiovese;Sangiovese;1997;3312
58;ti_Saperavi ;Saperavi ;1997;0
59;ti_Sira (falsa);Sira (falsa);1997;28137
60;ti_Tannat;Tannat;1997;1511421
61;ti_Tempranillo;Tempranillo;1997;0
62;ti_Teroldego;Teroldego;1997;0
63;ti_Torrontes;Torrontes;1997;0
64;ti_Tinta Barroca;Tinta Barroca;1997;0
65;ti_Tinta Roriz ;Tinta Roriz ;1997;0
66;ti_Touriga Francesa;Touriga Francesa;1997;0
67;ti_Touriga Nacional;Touriga Nacional;1997;0
68;ti_Tinta Madeira;Tinta Madeira;1997;0
69;ti_Tintoria;Tintoria;1997;0
70;ti_Trincdeira;Trincdeira;1997;0
71;ti_Trousseau;Trousseau;1997;0
72;ti_Zinfandel;Zinfandel;1997;1689415
73;ti_Outras1;Outras1;1997;0
74;BRANCASEROSADAS;BRANCAS E ROSADAS;1997;44119355
75;br_Aliatico;Aliatico;1997;0
76;br_Aligote;Aligote;1997;0
77;br_Altesse;Altesse;1997;0
78;br_Alvarinho;Alvarinho;1997;0
79;br_Arriloba;Arriloba;1997;0
80;br_Auxerrois;Auxerrois;1997;616
81;br_Burger;Burger;1997;25067
82;br_Chardonnay;Chardonnay;1997;4745010
83;br_Chasselas;Chasselas;1997;130461
84;br_Chenin Blanc;Chenin Blanc;1997;588756
85;br_Clairette(1);Clairette(1);1997;0
86;br_Colombard;Colombard;1997;0
87;br_Flora;Flora;1997;585629
88;br_Garganega;Garganega;1997;0
89;br_Gewurztraminer;Gewurztraminer;1997;838944
90;br_Gouveio;Gouveio;1997;0
91;br_Gros Manseng;Gros Manseng;1997;0
92;br_Italia (Pirovano 65) (PE);Italia (Pirovano 65) (PE);1997;0
93;br_Maccabeo;Maccabeo;1997;0
94;br_Malvasia;Malvasia;1997;1957293
95;br_Malvasia Amarela;Malvasia Amarela;1997;0
96;br_Malvasia Bianca;Malvasia Bianca;1997;40689
97;br_Malvasia Chianti;Malvasia Chianti;1997;0
98;br_Malvasia Verde;Malvasia Verde;1997;0
99;br_Malvasia di Candia;Malvasia di Candia;1997;0
100;br_Malvasia Istriana;Malvasia Istriana;1997;0
101;br_Mistura de uvas viníferas;Mistura de uvas viníferas branco;1997;0
102;br_Mistura de uvas viníferas;Mistura de uvas viníferas rosado;1997;0
103;br_Moscato_branco;Moscato Branco;1997;13576155
104;br_Moscato Canelli;Moscato Canelli;1997;0
105;br_Moscato Giallo;Moscato Giallo;1997;0
106;br_Moscato Nazareno;Moscato Nazareno;1997;0
107;br_Moscato Bianco R2;Moscato Bianco R2;1997;0
108;br_Moscato de Alexandria;Moscato de Alexandria;1997;0
109;br_Moscato Rosado;Moscato Rosado;1997;0
110;br_Muscat a Petits Grains;Muscat à Petits Grains;1997;0
111;br_Muller Thurgau;Muller Thurgau;1997;19699
112;br_Muscadelle;Muscadelle;1997;1342
113;br_Ora;Ora;1997;0
114;br_Palomino;Palomino;1997;16819
115;br_Petit Manseng;Petit Manseng;1997;0
116;br_Peverella;Peverella;1997;522848
117;br_Pinot Blanc;Pinot Blanc;1997;421175
118;br_Pinot Gris;Pinot Gris;1997;992
119;br_Prosecco;Prosecco;1997;319186
120;br_Red Veltliner;Red Veltliner;1997;0
121;br_Riesling Italico;Riesling Italico;1997;8184477
122;br_Riesling Renano;Riesling Renano;1997;616675
123;br_Sauvignon Blanc(2);Sauvignon Blanc(2);1997;1022535
124;br_Sauvignon Gris;Sauvignon Gris;1997;0
125;br_Seara Nova;Seara Nova;1997;72809
126;br_Semillon;Semillon;1997;3656512
127;br_Schonburger;Schonburger;1997;0
128;br_Sylvaner;Sylvaner;1997;46259
129;br_Tocai Friulano;Tocai Friulano;1997;811
130;br_Trebbiano;Trebbiano;1997;6147074
131;br_Trebbiano Toscano;Trebbiano Toscano;1997;0
132;br_Verdea;Verdea;1997;0
133;br_Verdelho;Verdelho;1997;0
134;br_Verdiso;Verdiso;1997;1250
135;br_Vermentino;Vermentino;1997;20335
136;br_Vernaccia;Vernaccia;1997;509954
137;br_Viogner ;Viogner ;1997;0
138;br_Viognier;Viognier;1997;0
139;br_Outras(3);Outras(3);1997;49983
1;TINTAS;TINTAS;1998;13590968
2;ti_Alicante Bouschet;Alicante Bouschet;1998;64396
3;ti_Ancelota;Ancelota;1998;0
4;ti_Aramon;Aramon;1998;0
5;ti_Alfrocheiro;Alfrocheiro;1998;0
6;ti_Arinarnoa;Arinarnoa;1998;0
7;ti_Aspirant Bouschet;Aspirant Bouschet;1998;0
8;ti_Barbera;Barbera;1998;183269
9;ti_Bonarda;Bonarda;1998;33225
10;ti_Cabernet Franc;Cabernet Franc;1998;2588929
11;ti_Cabernet Sauvignon;Cabernet Sauvignon;1998;3564802
12;ti_ Caladoc;Caladoc;1998;0
13;ti_Campanario;Campanario;1998;0
14;ti_Canaiolo;Canaiolo;1998;1354
15;ti_Carignan;Carignan;1998;0
16;ti_Carmenere;Carmenere;1998;10100
17;ti_Castelão;Castelão;1998;0
18;ti_Corvina;Corvina;1998;0
19;ti_Croatina;Croatina;1998;0
20;ti_Cinsaut;Cinsaut;1998;5700
21;ti_Dom Felder;Dom Felder;1998;0
22;ti_Dolcetto;Dolcetto;1998;0
23;ti_Durif;Durif;1998;0
24;ti_Egiodola;Egiodola;1998;0
25;ti_Ekigaina;Ekigaina;1998;0
26;ti_Festival (Sugraone);Festival (Sugraone);1998;0
27;ti_Franconia;Franconia;1998;0
28;ti_Freisa;Freisa;1998;0
29;ti_Gamay St Romain;Gamay St Romain;1998;154220
